,train,val,test
442,108129-1,,
443,AP_494_OT_1808_14-2785_MxBr_91_HE,,
444,118925,,
445,149973,,
446,126374,,
447,137484,,
448,145917,,
449,TCGA-A7-A13G-01Z-00-DX2.72EF429E-75A7-4D1B-AFFC-8767CB213CDA,,
450,TCGA-BH-A18S-01Z-00-DX1.B36FC684-0010-4ABB-9E25-303C8DF1C4E2,,
451,TCGA-AC-A2FE-01Z-00-DX1.C036AE58-3C0D-4DBF-B658-296D03FD6701,,
452,TCGA-A7-A3IZ-01Z-00-DX1.7437130B-DF49-40C8-ABCD-FF9364B9B1B0,,
453,TCGA-A2-A4RW-01Z-00-DX1.4AF8656E-2478-4895-8C59-B0C969F3E474,,
454,109356,,
455,TCGA-EW-A1OV-01Z-00-DX1.93698123-5B34-4163-848B-2D75A5F7B001,,
456,116736,,
457,TCGA-BH-A0W7-01Z-00-DX1.93F11232-A1FB-4682-B744-3531D4DF11AF,,
458,TCGA-D8-A1XB-01Z-00-DX1.DA8E2FA4-DBBA-4157-8052-B90FB3BB58F1,,
459,126212,,
460,TCGA-BH-A18L-01Z-00-DX1.01D6E3EF-6857-4CC6-BEA1-0BBC1A0B728F,,
461,TCGA-BH-A0BO-01Z-00-DX1.1A704471-FEB3-40F9-9838-3E347A18285F,,
462,TCGA-A2-A4S2-01Z-00-DX1.D779B63B-8817-43F1-A8F4-236C82DB78F8,,
463,TCGA-BH-A28Q-01Z-00-DX1.C6D1CA93-6B2A-4722-9270-5D56592D833D,,
464,TCGA-B6-A1KI-01Z-00-DX1.EFAA08A8-02EC-4A9B-AC6B-79BF2DC5A2AA,,
465,131307,,
466,TCGA-D8-A145-01Z-00-DX1.34D4EC27-7FD7-4BE2-95A4-CA521CB5590E,,
467,TCGA-D8-A1Y0-01Z-00-DX2.7C25E941-12A6-46CE-B1A5-488D08E35684,,
468,136829-2,,
469,103762,,
470,TCGA-AR-A1AL-01Z-00-DX1.0970370F-6D4B-449A-AF33-76355DD99F91,,
471,TCGA-BH-A0B0-01Z-00-DX1.316D35DB-7F13-4AE5-82A7-5716D2519669,,
472,TCGA-AC-A3OD-01Z-00-DX1.E19B311B-BAB1-4CE8-9421-B49D5BE4537E,,
473,TCGA-BH-A0B8-01Z-00-DX1.380ABAE9-EA83-4E9B-BFB2-6476A86C1ADD,,
474,137971,,
475,TCGA-D8-A1J9-01Z-00-DX1.F81FA9EF-8129-4E17-A9AD-2B850782CC18,,
476,TCGA-BH-A0W4-01Z-00-DX1.23E017DC-15CB-4838-AC91-CFB11B932AB0,,
477,TCGA-BH-A0HF-01Z-00-DX1.1EB2F7CE-54F4-4E41-A3CF-78209770B7CE,,
478,149635,,
479,TCGA-LL-A6FQ-01Z-00-DX1.D4FEEC16-FC67-4C4A-A4B1-F8BA34ECBCBD,,
480,133738_PK,,
481,TCGA-D8-A27G-01Z-00-DX1.04FCF306-67AA-4F56-AE90-44A4F5DD56D4,,
482,TCGA-A2-A1G4-01Z-00-DX1.0274DF5B-5920-419A-B778-2F04D9C602F2,,
483,TCGA-A7-A0CH-01Z-00-DX2.81DDF423-FCA8-46CA-83A4-2E80B611844D,,
484,TCGA-AC-A3TM-01Z-00-DX1.4421EE37-A2CC-4638-AC44-9C26CB09FDC1,,
485,TCGA-D8-A1XB-01Z-00-DX2.B262C269-F22B-4306-8195-079C0874EF8E,,
486,TCGA-BH-A0AY-01Z-00-DX1.A1153465-D9B3-4D83-BE85-F2524B071EE5,,
487,TCGA-Z7-A8R5-01Z-00-DX1.3BDB407F-514C-4131-B058-FA1E69154276,,
488,TCGA-BH-A1FB-01Z-00-DX1.9D778D1A-07F6-450D-B7AA-0E17B4D0A88C,,
489,147414,,
490,TCGA-A2-A0ES-01Z-00-DX1.5652EE30-48C1-4EC1-AD77-8C72DFCB9A97,,
491,TCGA-D8-A4Z1-01Z-00-DX1.D39D38B5-FC9F-4298-8720-016407DC6591,,
492,TCGA-EW-A1OX-01Z-00-DX1.9B19CBEE-E592-4A4D-839F-CECDCA20F4B1,,
493,137092,,
494,TCGA-A7-A26H-01Z-00-DX1.3344CFD3-5A19-4B01-BEB2-AB89F83FD53A,,
495,TCGA-BH-A0E9-01Z-00-DX1.5FC4A5E1-3984-4869-9FFB-C0C7F9EAF5FE,,
496,TCGA-D8-A146-01Z-00-DX1.D93FB315-E5D7-49BA-8380-38B16B70361B,,
497,TCGA-D8-A1J9-01Z-00-DX2.E1C59487-9563-4501-845F-2067A0C5C59B,,
498,TCGA-A2-A0T5-01Z-00-DX1.128C288B-B357-439B-A8D4-8E7DEBF73E4E,,
499,133677-2,,
500,TCGA-LL-A6FP-01Z-00-DX1.6261398A-7288-4924-BBE2-FC1949256E40,,
501,TCGA-D8-A27V-01Z-00-DX1.F937C53B-0B55-4271-843E-2C28F72CF28E,,
502,TCGA-BH-A0DS-01Z-00-DX1.38E82A1F-21B9-4B97-A304-15B886EA68A0,,
503,TCGA-A2-A0CS-01Z-00-DX1.3986B545-63E8-4727-BCC1-701DE947D1FB,,
504,TCGA-OL-A66L-01Z-00-DX1.E01BA275-57A5-49DF-9376-1AD0BDFFF7E2,,
505,TCGA-D8-A27K-01Z-00-DX1.25AF7928-046B-45BF-BAD6-F34156203F5A,,
506,107047,,
507,TCGA-AC-A3EH-01Z-00-DX1.30160436-4DE9-4F99-87E2-214E3CA47289,,
508,115888-1,,
509,TCGA-E9-A227-01Z-00-DX1.823062BF-3444-489B-AF91-AAD4ECAA1DC7,,
510,124729,,
511,124729_2,,
512,B25-150401,,
513,B25-151249,,
514,TCGA-OK-A5Q2-01Z-00-DX4.83B45D6C-E350-4436-812F-4155D9F7D331,,
515,TCGA-A2-A0SU-01Z-00-DX1.22420EE2-4FEB-42F3-9547-4739F0F73D50,,
516,TCGA-A2-A04V-01Z-00-DX1.EB430DDB-8FE9-4302-8829-53DBAD09E79F,,
517,TCGA-AR-A1AO-01Z-00-DX1.244DEE5B-0896-452F-A14D-E290260A9D8F,,
518,TCGA-E2-A1BD-01Z-00-DX1.A2AFF7AD-ED47-43E4-87FE-62882BAEB8DA,,
519,149567-2,,
520,TCGA-E2-A14T-01Z-00-DX1.61B4C988-6D75-447B-A5F4-9DE92CEACC9F,,
521,131791,,
522,OT_1788_AP_487__12073_1R1_MxBr_06_HE,,
523,TCGA-A2-A04N-01Z-00-DX1.9E9B7DB0-1CF1-4631-8292-A9DBCA0BD37C,,
524,149567-1,,
525,TCGA-BH-A0AZ-01Z-00-DX1.E20051E8-DEEF-48E5-B519-40777DDBC96B,,
526,TCGA-EW-A1OW-01Z-00-DX1.97888686-EBB6-4B13-AB5D-452F475E865B,,
527,OT_1788_AP_487_12054-A_MxBr_03_HE,,
528,TCGA-A2-A04X-01Z-00-DX1.E01A4522-67B3-4FEF-BD6B-99DFED9E7C85,,
529,120063,,
530,102737-2,,
531,OT_1788_AP_487_13132_MxBr_15_HE,,
532,AP_494_OT_1808_14-2524_MxBr_87_HE,,
533,AP473_OT1760_12330_MxBr_07_HE,,
534,histai_1524_slide_H&E_0,,
535,histai_0051_slide_H&E_0,,
536,132844,,
537,histai_1075_slide_H&E_0,,
538,histai_0303_slide_H&E_0,,
539,histai_0152_slide_H&E_0,,
540,histai_0208_slide_H&E_0,,
541,histai_0722_slide_H&E_0,,
542,histai_0299_slide_H&E_0,,
543,histai_1383_slide_H&E_0,,
544,histai_0861_slide_H&E_0,,
545,histai_1142_slide_H&E_0,,
546,histai_0818_slide_H&E_0,,
547,histai_1377_slide_H&E_0,,
548,histai_1311_slide_H&E_0,,
549,histai_1326_slide_H&E_0,,
550,histai_0477_slide_H&E_0,,
551,histai_1059_slide_H&E_0,,
552,histai_0692_slide_H&E_0,,
553,histai_1188_slide_H&E_0,,
554,histai_0778_slide_H&E_0,,
555,histai_0489_slide_H&E_0,,
556,histai_0738_slide_H&E_0,,
557,histai_0795_slide_H&E_0,,
558,histai_1047_slide_H&E_0,,
559,histai_0605_slide_H&E_0,,
560,histai_1140_slide_H&E_0,,
561,histai_1182_slide_H&E_0,,
562,histai_1024_slide_H&E_0,,
563,histai_0651_slide_H&E_0,,
564,histai_0320_slide_H&E_0,,
565,histai_1044_slide_H&E_0,,
566,histai_0362_slide_H&E_0,,
567,histai_1346_slide_H&E_0,,
568,histai_0664_slide_H&E_0,,
569,histai_0631_slide_H&E_0,,
570,histai_0648_slide_H&E_0,,
571,histai_0625_slide_H&E_0,,
572,histai_0283_slide_H&E_0,,
573,AP_494_OT_1808_14-2998_MxBr_95_HE,,
574,histai_0225_slide_H&E_0,,
575,histai_0723_slide_H&E_0,,
576,histai_0492_slide_H&E_0,,
577,histai_0298_slide_H&E_0,,
578,histai_1178_slide_H&E_0,,
579,histai_1418_slide_H&E_0,,
580,histai_0252_slide_H&E_0,,
581,histai_0556_slide_H&E_0,,
582,histai_1253_slide_H&E_0,,
583,histai_0081_slide_H&E_0,,
584,histai_1452_slide_H&E_0,,
585,histai_0129_slide_H&E_0,,
586,histai_0730_slide_H&E_0,,
587,histai_0259_slide_H&E_0,,
588,histai_1423_slide_H&E_0,,
589,histai_0613_slide_H&E_0,,
590,histai_0188_slide_H&E_0,,
591,histai_0920_slide_H&E_0,,
592,histai_1527_slide_H&E_0,,
593,histai_0139_slide_H&E_0,,
594,histai_0437_slide_H&E_0,,
595,histai_1029_slide_H&E_0,,
596,histai_0413_slide_H&E_0,,
597,histai_1287_slide_H&E_0,,
598,histai_0493_slide_H&E_0,,
599,histai_1502_slide_H&E_0,,
600,histai_0350_slide_H&E_0,,
601,histai_0645_slide_H&E_0,,
602,histai_1323_slide_H&E_0,,
603,histai_0750_slide_H&E_0,,
604,histai_1084_slide_H&E_0,,
605,histai_0446_slide_H&E_0,,
606,histai_0944_slide_H&E_0,,
607,histai_0522_slide_H&E_0,,
608,histai_1373_slide_H&E_0,,
609,histai_1443_slide_H&E_0,,
610,histai_0824_slide_H&E_0,,
611,histai_0582_slide_H&E_0,,
612,histai_0180_slide_H&E_0,,
613,histai_0264_slide_H&E_0,,
614,histai_0348_slide_H&E_0,,
615,histai_1344_slide_H&E_0,,
616,histai_1063_slide_H&E_0,,
617,histai_0527_slide_H&E_0,,
618,histai_1409_slide_H&E_0,,
619,histai_0991_slide_H&E_0,,
620,histai_1478_slide_H&E_0,,
621,histai_0057_slide_H&E_0,,
622,histai_0321_slide_H&E_0,,
623,histai_1400_slide_H&E_0,,
624,histai_0660_slide_H&E_0,,
625,histai_1687_slide_H&E_0,,
626,histai_0161_slide_H&E_0,,
627,histai_1103_slide_H&E_0,,
628,histai_0571_slide_H&E_0,,
629,histai_1205_slide_H&E_0,,
630,histai_1087_slide_H&E_0,,
631,histai_0341_slide_H&E_0,,
632,histai_0244_slide_H&E_0,,
633,histai_0945_slide_H&E_0,,
634,histai_1370_slide_H&E_0,,
635,histai_1073_slide_H&E_0,,
636,histai_0170_slide_H&E_0,,
637,histai_0735_slide_H&E_0,,
638,histai_1557_slide_H&E_0,,
639,histai_1016_slide_H&E_0,,
640,histai_1299_slide_H&E_0,,
641,histai_1281_slide_H&E_0,,
642,histai_1091_slide_H&E_0,,
643,histai_1310_slide_H&E_0,,
644,histai_0908_slide_H&E_0,,
645,histai_1033_slide_H&E_0,,
646,histai_0401_slide_H&E_0,,
647,histai_1532_slide_H&E_0,,
648,histai_1114_slide_H&E_0,,
649,histai_0891_slide_H&E_0,,
650,histai_0974_slide_H&E_0,,
651,histai_0773_slide_H&E_0,,
652,histai_0554_slide_H&E_0,,
653,histai_0496_slide_H&E_0,,
654,histai_0770_slide_H&E_0,,
655,histai_0002_slide_H&E_0,,
656,histai_1277_slide_H&E_0,,
657,histai_1219_slide_H&E_0,,
658,histai_1307_slide_H&E_0,,
659,histai_0176_slide_H&E_0,,
660,B25-164009,,
661,histai_1009_slide_H&E_0,,
662,histai_0454_slide_H&E_0,,
663,histai_0153_slide_H&E_0,,
664,histai_1350_slide_H&E_0,,
665,histai_0100_slide_H&E_0,,
666,histai_0260_slide_H&E_0,,
667,histai_0676_slide_H&E_0,,
668,histai_0821_slide_H&E_0,,
669,histai_0950_slide_H&E_0,,
670,histai_0977_slide_H&E_0,,
671,histai_1291_slide_H&E_0,,
672,histai_1183_slide_H&E_0,,
673,histai_1363_slide_H&E_0,,
674,histai_0521_slide_H&E_0,,
675,histai_0331_slide_H&E_0,,
676,histai_0577_slide_H&E_0,,
677,histai_1396_slide_H&E_0,,
678,histai_0435_slide_H&E_0,,
679,histai_1525_slide_H&E_0,,
680,histai_0808_slide_H&E_0,,
681,histai_1089_slide_H&E_0,,
682,histai_0988_slide_H&E_0,,
683,histai_0933_slide_H&E_0,,
684,histai_0148_slide_H&E_0,,
685,histai_0470_slide_H&E_0,,
686,histai_0990_slide_H&E_0,,
687,histai_0440_slide_H&E_0,,
688,histai_0155_slide_H&E_0,,
689,histai_0539_slide_H&E_0,,
690,histai_1164_slide_H&E_0,,
691,histai_1429_slide_H&E_0,,
692,histai_1442_slide_H&E_0,,
693,histai_0171_slide_H&E_0,,
694,134888-1,,
695,147341,,
696,OT_1814_AP_494_53678_MxBr_65,,
697,AP_500_OT_1831_Br0307.1_53678-I72_HE,,
698,AP_494_OT_1808_53678_MxBr_65_HE,,
699,AP_500_OT_1831_Br0307-2_53678-CIB_HE,,
700,141426-2,,
701,131461-1,,
702,128250,,
703,AP473_OT1760_14782_MxBr_42_HE,,
704,109903-1,,
705,144317,,
706,TCGA-OK-A5Q2-01Z-00-DX3.5F9215C3-E407-46F8-968E-503D7D14605C,,
707,131461-2,,
708,TCGA-A2-A0YT-01Z-00-DX1.63CA3E36-B3E4-4D3F-9F80-2703970DBE5B,,
709,102737-1,,
710,TCGA-BH-A0DG-01Z-00-DX1.D3C4F57F-608F-46AA-A978-B558117C9DFB,,
711,TCGA-AC-A6IV-01Z-00-DX1.DA4F4B9F-9070-4B3A-996F-311E0A989FFB,,
712,TCGA-BH-A1F0-01Z-00-DX1.E1557A67-230A-4337-AEC8-158258A917FF,,
713,110962,,
714,TCGA-E2-A573-01Z-00-DX1.D6633BC2-524D-4153-952F-6B1D8D067370,,
715,AP656_OT2122_Br0270_HE,,
716,TCGA-A2-A1FZ-01Z-00-DX1.0BAAEF41-DCA4-4677-9A27-09E990033FA6,,
717,TCGA-OK-A5Q2-01Z-00-DX2.C828A160-87DF-4625-A8C5-2057F61D54F4,,
718,OT_1788_AP_487_14321_MxBr_33_HE,,
719,TCGA-D8-A1JG-01Z-00-DX1.BA6D5CC7-3A9B-4D17-A86A-B159D345A216,,
720,115893-2,,
721,OT_1788_AP_487_13255_MxBr_16_HE,,
722,TCGA-D8-A1J8-01Z-00-DX2.5DCB3447-548D-442C-86B1-CEF79B8689DF,,
723,TCGA-A7-A13F-01Z-00-DX2.8CC23BAD-B3CC-4BBC-832A-A3879D6EF62D,,
724,TCGA-A7-A13F-01Z-00-DX1.AB4ADDD3-8E1C-4AB9-813E-D137A2CFB950,,
725,TCGA-BH-A0GZ-01Z-00-DX1.9AD4F493-A0A9-499D-B667-B33333FC1A51,,
726,TCGA-GI-A2C8-01Z-00-DX1.09BD8AC9-645A-4C8B-9B36-77D833BDBA09,,
727,AP656_OT2122_Br0266_HE,,
728,109609,,
729,TCGA-AR-A24U-01Z-00-DX1.220FD0D0-0DB6-4E3C-92A0-66CD6509F0AD,,
730,141426-1,,
731,134888-2,,
732,TCGA-BH-A1F6-01Z-00-DX1.E83F0DC0-EA2C-4641-81B0-8702B9C5D579,,
733,TCGA-AC-A2FF-01Z-00-DX1.012DAC86-E05C-44FA-81C2-FE4C754F409C,,
734,149157,,
735,AP473_OT1760_14411_MxBr_35_HE,,
736,TCGA-BH-A1EW-01Z-00-DX1.A6A5F9C5-FB97-4DA3-A1EA-1F84BC006681,,
737,TCGA-LL-A5YN-01Z-00-DX1.F221939B-3680-4B95-93A9-BE8599550E87,,
738,TCGA-D8-A1J8-01Z-00-DX1.EADAB43A-87C6-47FA-9120-25B69E23366D,,
739,142887-2,,
740,TCGA-EW-A1P8-01Z-00-DX1.E9852193-8CDD-49EF-B49B-DA6931198F0D,,
741,TCGA-BH-A0BW-01Z-00-DX1.39B0C363-46A2-4FFB-B1C5-C054A86F4A25,,
742,TCGA-A2-A0YM-01Z-00-DX1.A48B4C96-2CC5-464C-98B7-F0F92AE56533,,
743,TCGA-E2-A1LL-01Z-00-DX1.D1AA1613-902C-4579-9612-48A76042B0AE,,
744,TCGA-UU-A93S-01Z-00-DX1.C4809779-DF5F-4F5D-A78C-B7F95F2D050F,,
745,TCGA-AR-A0TQ-01Z-00-DX1.2BEA298C-6B3D-4133-ADBC-769E62CEFFA0,,
746,TCGA-A2-A3XZ-01Z-00-DX1.B7A1344E-7015-4A21-B3D4-EB760161BE7C,,
747,125746,,
748,TCGA-BH-A0DD-01Z-00-DX1.2242DD1F-0B7C-4B43-A7A9-8130D2BDEE78,,
749,TCGA-D8-A1Y1-01Z-00-DX2.B58DC955-F864-4E78-8B1A-8156E2F7D554,,
750,TCGA-BH-A0DL-01Z-00-DX1.553F0021-1FC2-4675-810D-BBD9785D065E,,
751,TCGA-A8-A07B-01Z-00-DX1.950B5E4E-C5F0-4445-9F88-E8C32CDFE6DA,,
752,TCGA-D8-A27R-01Z-00-DX1.F6E2FD1C-0666-4788-8D95-A76D15907270,,
753,TCGA-E2-A574-01Z-00-DX1.60341091-B118-4F20-9ADB-FB2886790B0E,,
754,TCGA-A2-A1FW-01Z-00-DX1.DC2BC5D7-E57B-444E-833F-9A1B6E11DE6D,,
755,TCGA-A2-A0T7-01Z-00-DX1.EA4DF9B5-8D04-4BCC-9ECB-CB8CB8ACBE1C,,
756,TCGA-A7-A6VY-01Z-00-DX1.38D4EBD7-40B0-4EE3-960A-1F00E8F83ADB,,
757,TCGA-A2-A0YH-01Z-00-DX1.FBA5E711-8275-45B3-BC20-5A786EE23548,,
758,TCGA-LL-A5YM-01Z-00-DX1.2B8904A9-6A45-4FFD-AF15-EB81773E5B79,,
759,121186-1,,
760,TCGA-LL-A7SZ-01Z-00-DX1.4DAF6421-6A1D-41C8-BFD6-859FE10CB8CC,,
761,TCGA-EW-A2FR-01Z-00-DX1.FF521BBF-F5BA-4B03-9CA1-101A337F4B45,,
762,TCGA-BH-A0RX-01Z-00-DX1.B4ABAFB9-6696-4F22-9468-DA56E1AD32D3,,
763,128194,,
764,TCGA-D8-A1JJ-01Z-00-DX1.a986b48f-b295-4d7a-b778-ce829cdf9c38,,
765,TCGA-EW-A6SB-01Z-00-DX1.D56E1922-01A9-4AEE-AB95-D69447DD13EE,,
766,AP_494_OT_1814_46875_MxBr_55_HE,,
767,OT1808_AP_494_46875_MxBr_55,,
768,TCGA-EW-A1P7-01Z-00-DX1.97575C9F-C318-45A5-A4B7-1A902B93FA3F,,
769,TCGA-AC-A6IW-01Z-00-DX1.C4514189-E64F-4603-8970-230FA2BB77FC,,
770,TCGA-A2-A0T0-01Z-00-DX1.51F904DA-A4B5-4451-8AEF-58E7EF7651DB,,
771,TCGA-A2-A0T3-01Z-00-DX1.5E96BC87-F4FB-4ABA-8D81-FAB7F4A80661,,
772,142541-1,,
773,histai_0383_slide_H&E_0,,
774,histai_0130_slide_H&E_0,,
775,histai_0995_slide_H&E_0,,
776,histai_0696_slide_H&E_0,,
777,histai_0369_slide_H&E_0,,
778,histai_0964_slide_H&E_0,,
779,histai_0834_slide_H&E_0,,
780,histai_1155_slide_H&E_0,,
781,histai_0949_slide_H&E_0,,
782,histai_1249_slide_H&E_0,,
783,histai_1329_slide_H&E_0,,
784,histai_0909_slide_H&E_0,,
785,histai_0806_slide_H&E_0,,
786,histai_1432_slide_H&E_0,,
787,histai_0482_slide_H&E_0,,
788,histai_1221_slide_H&E_0,,
789,histai_0999_slide_H&E_0,,
790,histai_0450_slide_H&E_0,,
791,histai_0880_slide_H&E_0,,
792,histai_1197_slide_H&E_0,,
793,histai_1074_slide_H&E_0,,
794,histai_1101_slide_H&E_0,,
795,histai_0302_slide_H&E_0,,
796,histai_0343_slide_H&E_0,,
797,histai_0700_slide_H&E_0,,
798,histai_1254_slide_H&E_0,,
799,histai_1083_slide_H&E_0,,
800,histai_0714_slide_H&E_0,,
801,histai_1131_slide_H&E_0,,
802,histai_0586_slide_H&E_0,,
803,histai_1258_slide_H&E_0,,
804,histai_0875_slide_H&E_0,,
805,histai_1436_slide_H&E_0,,
806,histai_0505_slide_H&E_0,,
807,histai_0495_slide_H&E_0,,
808,histai_0606_slide_H&E_0,,
809,histai_0661_slide_H&E_0,,
810,histai_0992_slide_H&E_0,,
811,histai_1238_slide_H&E_0,,
812,histai_0873_slide_H&E_0,,
813,histai_1366_slide_H&E_0,,
814,histai_0186_slide_H&E_0,,
815,histai_0416_slide_H&E_0,,
816,histai_0382_slide_H&E_0,,
817,histai_1195_slide_H&E_0,,
818,histai_1434_slide_H&E_0,,
819,histai_1406_slide_H&E_0,,
820,histai_1086_slide_H&E_0,,
821,histai_1139_slide_H&E_0,,
822,histai_0694_slide_H&E_0,,
823,histai_0177_slide_H&E_0,,
824,histai_0311_slide_H&E_0,,
825,histai_0455_slide_H&E_0,,
826,histai_0397_slide_H&E_0,,
827,histai_0400_slide_H&E_0,,
828,histai_0583_slide_H&E_0,,
829,histai_1231_slide_H&E_0,,
830,histai_1515_slide_H&E_0,,
831,histai_1621_slide_H&E_0,,
832,histai_0280_slide_H&E_0,,
833,histai_0630_slide_H&E_0,,
834,histai_0757_slide_H&E_0,,
835,111940-1,,
836,histai_1548_slide_H&E_0,,
837,histai_1586_slide_H&E_0,,
838,histai_0193_slide_H&E_0,,
839,histai_1331_slide_H&E_0,,
840,histai_1082_slide_H&E_0,,
841,histai_0249_slide_H&E_0,,
842,histai_0497_slide_H&E_0,,
843,histai_0844_slide_H&E_0,,
844,histai_0381_slide_H&E_0,,
845,histai_0224_slide_H&E_0,,
846,histai_0105_slide_H&E_0,,
847,histai_0327_slide_H&E_0,,
848,histai_0384_slide_H&E_0,,
849,histai_0893_slide_H&E_0,,
850,histai_0431_slide_H&E_0,,
851,histai_1325_slide_H&E_0,,
852,histai_1092_slide_H&E_0,,
853,histai_0691_slide_H&E_0,,
854,histai_0279_slide_H&E_0,,
855,histai_1313_slide_H&E_0,,
856,histai_1458_slide_H&E_0,,
857,histai_1256_slide_H&E_0,,
858,histai_0855_slide_H&E_0,,
859,histai_0587_slide_H&E_0,,
860,histai_0536_slide_H&E_0,,
861,histai_0701_slide_H&E_0,,
862,histai_0465_slide_H&E_0,,
863,histai_0786_slide_H&E_0,,
864,histai_0560_slide_H&E_0,,
865,histai_0620_slide_H&E_0,,
866,histai_0136_slide_H&E_0,,
867,histai_0866_slide_H&E_0,,
868,histai_0354_slide_H&E_0,,
869,histai_0892_slide_H&E_0,,
870,histai_0541_slide_H&E_0,,
871,histai_1381_slide_H&E_0,,
872,histai_1547_slide_H&E_0,,
873,histai_0175_slide_H&E_0,,
874,histai_0870_slide_H&E_0,,
875,histai_1146_slide_H&E_0,,
876,histai_0420_slide_H&E_0,,
877,histai_1199_slide_H&E_0,,
878,histai_0916_slide_H&E_0,,
879,histai_1240_slide_H&E_0,,
880,histai_0758_slide_H&E_0,,
881,histai_0013_slide_H&E_0,,
882,histai_1121_slide_H&E_0,,
883,histai_0742_slide_H&E_0,,
884,histai_1283_slide_H&E_0,,
885,histai_0921_slide_H&E_0,,
886,histai_0981_slide_H&E_0,,
887,histai_0355_slide_H&E_0,,
888,histai_0854_slide_H&E_0,,
889,histai_0278_slide_H&E_0,,
890,histai_1248_slide_H&E_0,,
891,139402-2,,
892,AP_500_OT_1831_Br0298.1_46941-3A_HE,,
893,AP_494_OT_1808_14-1441_MxBr_74_HE,,
894,137973-1,,
895,OT_1814_AP_494_49890_MxBr_59,,
896,AP_494_OT_1808_49890_MxBr_59_HE,,
897,AP_494_OT_1814_25102_MxBr_52_HE,,
898,TCGA-D8-A143-01Z-00-DX1.4697FB2F-91D5-4506-AF23-7DE304D44A3F,,
899,TCGA-A2-A0YG-01Z-00-DX1.89A39319-F880-47DE-B311-DA1F6A64B6F3,,
900,TCGA-A7-A0CE-01Z-00-DX1.E67322FB-ED25-4B85-B3B0-2B8BD277BB4A,,
901,TCGA-LL-A441-01Z-00-DX1.33B13078-BB14-4C42-88A6-7460AD2BCD00,,
902,TCGA-LL-A73Z-01Z-00-DX1.C010142E-29C0-411D-9E0E-4B7D8A4C09BF,,
903,TCGA-E2-A14Z-01Z-00-DX1.A1344A78-1842-4578-8CDE-921E50656891,,
904,TCGA-BH-A0C0-01Z-00-DX1.2D32D35A-EB7E-4D0E-BE5F-E56F7B930463,,
905,TCGA-BH-A0E6-01Z-00-DX1.44DFEFB4-FA05-4246-8D6B-55BA8C3275DB,,
906,TCGA-BH-A18F-01Z-00-DX1.81A81589-2D77-4CD6-BD34-76E292AA031D,,
907,TCGA-A8-A09D-01Z-00-DX1.66312A8A-88BA-4B58-96DF-1A7AC39F9E4A,,
908,TCGA-AC-A2BM-01Z-00-DX1.162A9FA9-6E61-48BF-B0A5-C6C7640ABD9B,,
909,TCGA-D8-A13Y-01Z-00-DX1.02321E77-A11E-41A5-95FE-BB897EA5CE58,,
910,TCGA-E2-A9RU-01Z-00-DX1.A06BE284-B9DC-4B45-A202-A9D027AEEDD9,,
911,124261-1_2,,
912,124261-1,,
913,TCGA-A2-A4S3-01Z-00-DX1.50699E65-E536-4C9B-93A7-4C9894624A29,,
914,TCGA-S3-AA10-01Z-00-DX1.C0468882-0DD8-4FC5-8C2F-E18BE8000F69,,
915,TCGA-A7-A4SE-01Z-00-DX1.16BC8401-E40E-4A1A-9BD9-12735C9AE3F6,,
916,137973-2,,
917,TCGA-A2-A04U-01Z-00-DX1.06D17357-46A8-4DC3-A22B-2F4EB6EE3F79,,
918,129741,,
919,TCGA-D8-A1JK-01Z-00-DX1.3190C919-A403-460D-9F6C-D2AB5FD3FD05,,
920,TCGA-A2-A3XT-01Z-00-DX1.336D6C78-576A-481B-8C83-F3A0FC4B182C,,
921,TCGA-AR-A250-01Z-00-DX1.572A2F73-6BF5-4932-BFEF-4B8904755ACF,,
922,TCGA-A7-A56D-01Z-00-DX1.87D9CCF4-04EE-46D2-B7FC-A83561D7752C,,
923,142887-1,,
924,TCGA-D8-A27N-01Z-00-DX2.EB803DEC-438B-43A9-B906-FD7C3B9A0138,,
925,TCGA-AQ-A04J-01Z-00-DX1.6A4E16D4-2696-4E5F-BCA8-708556FC3A8C,,
926,110614,,
927,TCGA-A2-A25F-01Z-00-DX1.87499CD4-E41C-46B1-AAF3-5CE881F2B8BC,,
928,OT_1814_AP_494_49827_MxBr_58_BR0300,,
929,AP_494_OT_1808_49827_MxBr_58_HE,,
930,TCGA-A1-A0SP-01Z-00-DX1.20D689C6-EFA5-4694-BE76-24475A89ACC0,,
931,TCGA-D8-A1JJ-01Z-00-DX2.7D20F308-7DC6-4367-9459-3AC4C654E7F7,,
932,TCGA-D8-A27N-01Z-00-DX1.85613A4F-1FFB-4091-B925-8E8A7C7A6D95,,
933,126881,,
934,TCGA-A7-A0CE-01Z-00-DX2.5AD1DB65-10E7-4996-AB5E-13D7851EC5FA,,
935,136809-1,,
936,TCGA-5T-A9QA-01Z-00-DX1.B4212117-E0A7-4EF2-B324-8396042ACEC1,,
937,TCGA-A7-A0CJ-01Z-00-DX2.4B591117-5FC9-4B43-8A45-444CCCABC666,,
938,126504,,
939,TCGA-E2-A108-01Z-00-DX1.B110ED43-08A4-476A-A658-1CA75F7C0DDE,,
940,TCGA-D8-A1XL-01Z-00-DX2.FDE2C80D-5DC4-4743-A180-C5AFC5BB0BE2,,
941,TCGA-D8-A1XL-01Z-00-DX1.FDF07020-8F40-4C00-9023-E5F40E0D8A7C,,
