,train,val,test
189,TCGA-AC-A6NO-01Z-00-DX1.61B7F48C-6D6E-4C1B-B236-DD130ECBDA9D,,
190,TCGA-EW-A2FV-01Z-00-DX1.0C59AC06-DD9B-413A-8A03-B71774F662FA,,
191,TCGA-AR-A0TP-01Z-00-DX1.58E6A3A6-D1D7-4AE5-87A5-E823F04CBB2F,,
192,TCGA-BH-A1FG-01Z-00-DX1.DA665FB6-9DD9-4B18-A925-2EFD9BC4C43B,,
193,TCGA-BH-A0C7-01Z-00-DX1.C70D358E-C48F-4F69-86CE-3218E9C95837,,
194,TCGA-E2-A15F-01Z-00-DX1.F022214A-3F0C-4DA4-A0EE-735D27480A45,,
195,TCGA-A7-A4SF-01Z-00-DX1.CDCFD4BC-4363-4CF2-95F5-4922E04C3B9D,,
196,TCGA-D8-A1XU-01Z-00-DX1.769DBC38-6F0D-425B-A904-79EBA1C119EF,,
197,TCGA-A8-A085-01Z-00-DX1.0DA29016-AEA4-4E5F-B679-83095A79F5B3,,
198,TCGA-AR-A1AY-01Z-00-DX1.6AC0BE3B-FFC5-4EDA-9E40-B18CAAC52B81,,
199,TCGA-BH-A204-01Z-00-DX1.9DCE8242-E862-45AB-9452-D7299110973F,,
200,TCGA-A7-A6VY-01Z-00-DX1.38D4EBD7-40B0-4EE3-960A-1F00E8F83ADB,,
201,TCGA-A2-A0YH-01Z-00-DX1.FBA5E711-8275-45B3-BC20-5A786EE23548,,
202,TCGA-B6-A0IN-01Z-00-DX1.5C1CBEF7-0C4A-4B22-A85B-6F6FD9435573,,
203,TCGA-A8-A06O-01Z-00-DX1.FA4495B2-5B13-4448-ADCB-EF5316E0955B,,
204,TCGA-A8-A09I-01Z-00-DX1.B738E479-8766-4766-B012-B32AC2F27533,,
205,TCGA-LL-A7SZ-01Z-00-DX1.4DAF6421-6A1D-41C8-BFD6-859FE10CB8CC,,
206,TCGA-BH-A0W3-01Z-00-DX1.38DCA2B7-1A54-4FFA-BABA-29F80974BB17,,
207,TCGA-AO-A0JG-01Z-00-DX1.FA785D56-B4FF-4CC3-A631-5C748E8E0558,,
208,TCGA-BH-A0HB-01Z-00-DX1.F90F7139-B804-4548-9FAF-9B475BF225EB,,
209,TCGA-BH-A0BR-01Z-00-DX1.F7912887-8AE9-4391-9B83-9AC7B4FF38EF,,
210,TCGA-A8-A08J-01Z-00-DX1.4607286A-033B-4C44-8306-50DB9C596166,,
211,TCGA-EW-A2FR-01Z-00-DX1.FF521BBF-F5BA-4B03-9CA1-101A337F4B45,,
212,TCGA-A7-A0CG-01Z-00-DX1.D77019C2-96B1-4EF5-A61E-5F2D5B8D9852,,
213,TCGA-E2-A2P5-01Z-00-DX1.375B5E5D-D8D0-425C-9163-6DF26E31BBE1,,
214,TCGA-AQ-A04H-01Z-00-DX1.5AC1E459-EF27-401D-98FD-0AC16559AF17,,
215,TCGA-A2-A0CT-01Z-00-DX1.A8564130-49CF-4F5B-B5AB-F4D1A10479FF,,
216,TCGA-AC-A62V-01Z-00-DX1.2D8994FD-58B8-43C1-B99D-AA964E7DFD60,,
217,TCGA-A7-A0CH-01Z-00-DX1.48ADDD0B-527A-404C-B794-7D7D35BF861F,,
218,TCGA-D8-A1JJ-01Z-00-DX1.a986b48f-b295-4d7a-b778-ce829cdf9c38,,
219,TCGA-BH-A0AZ-01Z-00-DX1.E20051E8-DEEF-48E5-B519-40777DDBC96B,,
220,TCGA-E2-A15O-01Z-00-DX1.4D0F3975-93EA-4DC2-AD0C-A76A24C3AE0C,,
221,TCGA-3C-AALK-01Z-00-DX1.4E6EB156-BB19-410F-878F-FC0EA7BD0B53,,
222,TCGA-S3-AA12-01Z-00-DX1.2A991B9F-E7E6-410B-B0BF-635E3CC40C7E,,
223,TCGA-E2-A1B4-01Z-00-DX1.E585C4FB-0D3E-4160-8192-53A329648F5C,,
224,TCGA-BH-A0BV-01Z-00-DX1.3C9CD4F7-A001-430D-AA8D-80CAD61C344E,,
225,TCGA-GI-A2C9-01Z-00-DX1.90181423-51ED-41FE-9B8F-973A67793D4F,,
226,TCGA-LD-A7W5-01Z-00-DX1.C9920081-C2FE-461E-AEF8-625D4A95BE2F,,
227,TCGA-AO-A12C-01Z-00-DX1.F4105027-FA10-48AF-BA8F-C7A0181C4A1D,,
228,TCGA-D8-A1XS-01Z-00-DX1.E5C78E5A-947C-499D-9E95-619FEEC63E69,,
229,TCGA-B6-A0IG-01Z-00-DX1.4238CB6E-0561-49FD-9C49-9B8AEAFC4618,,
230,TCGA-A7-A6VX-01Z-00-DX1.F74DA243-C65A-4997-BCA0-F1C89675978C,,
231,TCGA-A1-A0SD-01Z-00-DX1.DB17BFA9-D951-42A8-91D2-F4C2EBC6EB9F,,
232,TCGA-A2-A04X-01Z-00-DX1.E01A4522-67B3-4FEF-BD6B-99DFED9E7C85,,
233,TCGA-D8-A27P-01Z-00-DX1.EF426996-D0DC-4418-BEC4-F7CE3C82C869,,
234,TCGA-A7-A0DB-01Z-00-DX1.9CE855BC-0C37-43FB-8806-6625E176BE2E,,
235,TCGA-OK-A5Q2-01Z-00-DX1.0D169898-37C6-44CA-AC87-27887123AA6F,,
236,TCGA-D8-A1XC-01Z-00-DX1.E7494388-838B-4D35-9CA1-77017CBE77F2,,
237,TCGA-A8-A08O-01Z-00-DX1.BC87C01D-F081-41CA-939A-875C61588E88,,
238,TCGA-D8-A3Z6-01Z-00-DX2.19C6AA07-5D58-46CD-91D0-90DD5CC84022,,
239,TCGA-D8-A141-01Z-00-DX2.DBD0D81E-28FC-4466-BDE3-94753BD6CBEB,,
240,TCGA-A7-A13E-01Z-00-DX1.891954FF-316A-4562-AA14-429631944F22,,
241,TCGA-A7-A0D9-01Z-00-DX1.FBC3B90F-C58B-4476-8354-0AF9248324E3,,
242,TCGA-A8-A07I-01Z-00-DX1.37E7BB2E-8210-4216-B75F-0FD06D6C9AE3,,
243,TCGA-E2-A1IU-01Z-00-DX1.E2F24814-24BA-4158-8841-F27A8E100589,,
244,TCGA-EW-A1PC-01Z-00-DX1.45369705-AD49-419F-A0F0-EC51473BBAB9,,
245,TCGA-A7-A0DC-01Z-00-DX2.795FD529-D7C2-407D-9E8A-5DCE1EF49029,,
246,TCGA-D8-A147-01Z-00-DX1.159094F2-BB78-4910-B7AE-3D7CAAB1DAD9,,
247,TCGA-A8-A08G-01Z-00-DX1.C3BB7FEC-91B7-4B45-8DFC-36CABCC0FD57,,
248,TCGA-EW-A1P7-01Z-00-DX1.97575C9F-C318-45A5-A4B7-1A902B93FA3F,,
249,TCGA-BH-A0DO-01Z-00-DX1.1684557E-A5D4-4828-B2D5-FA899993A019,,
250,TCGA-B6-A0RL-01Z-00-DX1.B5B6709B-5F38-4561-A0E7-C78F97B33F22,,
251,TCGA-B6-A0I2-01Z-00-DX1.885D2034-73B7-48AE-8343-631F89061C38,,
252,TCGA-OL-A5RY-01Z-00-DX1.AE4E9D74-FC1C-4C1E-AE6D-5DF38899BBA6,,
253,TCGA-AO-A12B-01Z-00-DX1.B215230B-5FF7-4B0A-9C1E-5F1658534B11,,
254,histai_1524_slide_H&E_0,,
255,histai_0797_slide_H&E_0,,
256,histai_1556_slide_H&E_0,,
257,histai_0404_slide_H&E_0,,
258,histai_0695_slide_H&E_0,,
259,histai_0383_slide_H&E_0,,
260,histai_0130_slide_H&E_0,,
261,histai_1439_slide_H&E_0,,
262,histai_0290_slide_H&E_0,,
263,histai_0247_slide_H&E_0,,
264,histai_1322_slide_H&E_0,,
265,histai_0386_slide_H&E_0,,
266,histai_0313_slide_H&E_0,,
267,histai_0964_slide_H&E_0,,
268,histai_0722_slide_H&E_0,,
269,histai_0299_slide_H&E_0,,
270,histai_1691_slide_H&E_0,,
271,histai_1511_slide_H&E_0,,
272,histai_1533_slide_H&E_0,,
273,histai_1155_slide_H&E_0,,
274,histai_0886_slide_H&E_0,,
275,histai_1249_slide_H&E_0,,
276,131461-1,,
277,histai_0236_slide_H&E_0,,
278,histai_0256_slide_H&E_0,,
279,histai_0316_slide_H&E_0,,
280,histai_0090_slide_H&E_0,,
281,histai_0430_slide_H&E_0,,
282,OT_1814_AP_494_49890_MxBr_59,,
283,AP_494_OT_1808_49890_MxBr_59_HE,,
284,histai_0999_slide_H&E_0,,
285,histai_0692_slide_H&E_0,,
286,histai_0880_slide_H&E_0,,
287,histai_1070_slide_H&E_0,,
288,histai_0302_slide_H&E_0,,
289,histai_1534_slide_H&E_0,,
290,histai_0731_slide_H&E_0,,
291,Copy_of_AP_500_OT_1831_Br0310.1_56296-1_HE_(2),,
292,Copy_of_OT_1814_AP_494_56296_MxBr_68,,
293,Copy_of_AP_500_OT_1831_Br0310.1_56296-1_HE,,
294,Copy_of_AP_494_OT_1808_56296_MxBr_68_HE,,
295,histai_0387_slide_H&E_0,,
296,histai_0442_slide_H&E_0,,
297,histai_1572_slide_H&E_0,,
298,histai_0499_slide_H&E_0,,
299,histai_0309_slide_H&E_0,,
300,histai_1011_slide_H&E_0,,
301,histai_1546_slide_H&E_0,,
302,119287,,
303,histai_1571_slide_H&E_0,,
304,histai_0785_slide_H&E_0,,
305,histai_1683_slide_H&E_0,,
306,histai_1315_slide_H&E_0,,
307,histai_0505_slide_H&E_0,,
308,histai_0723_slide_H&E_0,,
309,histai_1453_slide_H&E_0,,
310,histai_1688_slide_H&E_0,,
311,histai_0055_slide_H&E_0,,
312,histai_0606_slide_H&E_0,,
313,131461-2,,
314,histai_0393_slide_H&E_0,,
315,histai_0703_slide_H&E_0,,
316,histai_0693_slide_H&E_0,,
317,histai_0550_slide_H&E_0,,
318,109356,,
319,histai_0416_slide_H&E_0,,
320,histai_0669_slide_H&E_0,,
321,histai_1175_slide_H&E_0,,
322,histai_0378_slide_H&E_0,,
323,102737-1,,
324,histai_1251_slide_H&E_0,,
325,histai_1564_slide_H&E_0,,
326,histai_0965_slide_H&E_0,,
327,histai_1514_slide_H&E_0,,
328,116736,,
329,histai_1448_slide_H&E_0,,
330,histai_1545_slide_H&E_0,,
331,histai_1086_slide_H&E_0,,
332,histai_1527_slide_H&E_0,,
333,histai_0412_slide_H&E_0,,
334,histai_0578_slide_H&E_0,,
335,histai_0694_slide_H&E_0,,
336,histai_1477_slide_H&E_0,,
337,histai_0437_slide_H&E_0,,
338,histai_1540_slide_H&E_0,,
339,histai_1029_slide_H&E_0,,
340,histai_1516_slide_H&E_0,,
341,histai_0947_slide_H&E_0,,
342,histai_1376_slide_H&E_0,,
343,histai_0390_slide_H&E_0,,
344,histai_1457_slide_H&E_0,,
345,AP656_OT2122_Br0270_HE,,
346,histai_0201_slide_H&E_0,,
347,histai_0311_slide_H&E_0,,
348,histai_0958_slide_H&E_0,,
349,histai_1502_slide_H&E_0,,
350,135242,,
351,histai_1455_slide_H&E_0,,
352,histai_1689_slide_H&E_0,,
353,histai_0604_slide_H&E_0,,
354,histai_1518_slide_H&E_0,,
355,histai_1555_slide_H&E_0,,
356,histai_0270_slide_H&E_0,,
357,histai_0429_slide_H&E_0,,
358,histai_1076_slide_H&E_0,,
359,histai_1129_slide_H&E_0,,
360,131307,,
361,histai_1231_slide_H&E_0,,
362,histai_0946_slide_H&E_0,,
363,histai_1102_slide_H&E_0,,
364,histai_0168_slide_H&E_0,,
365,histai_1515_slide_H&E_0,,
366,histai_1519_slide_H&E_0,,
367,histai_1599_slide_H&E_0,,
368,histai_1535_slide_H&E_0,,
369,histai_0926_slide_H&E_0,,
370,histai_0618_slide_H&E_0,,
371,histai_0141_slide_H&E_0,,
372,OT_1788_AP_487_14239_MxBr_32_HE,,
373,histai_0264_slide_H&E_0,,
374,histai_0989_slide_H&E_0,,
375,histai_1409_slide_H&E_0,,
376,histai_1509_slide_H&E_0,,
377,histai_1478_slide_H&E_0,,
378,histai_0198_slide_H&E_0,,
379,histai_1372_slide_H&E_0,,
380,histai_0776_slide_H&E_0,,
381,histai_1548_slide_H&E_0,,
382,histai_1529_slide_H&E_0,,
383,129741,,
384,histai_1586_slide_H&E_0,,
385,histai_0200_slide_H&E_0,,
386,histai_0193_slide_H&E_0,,
387,histai_0214_slide_H&E_0,,
388,histai_0249_slide_H&E_0,,
389,histai_0210_slide_H&E_0,,
390,137971,,
391,histai_0206_slide_H&E_0,,
392,histai_0660_slide_H&E_0,,
393,126751,,
394,histai_1233_slide_H&E_0,,
395,histai_0244_slide_H&E_0,,
396,histai_0234_slide_H&E_0,,
397,histai_1049_slide_H&E_0,,
398,histai_0391_slide_H&E_0,,
399,histai_0431_slide_H&E_0,,
400,histai_0718_slide_H&E_0,,
401,histai_1557_slide_H&E_0,,
402,histai_1403_slide_H&E_0,,
403,histai_0623_slide_H&E_0,,
404,histai_1016_slide_H&E_0,,
405,histai_1522_slide_H&E_0,,
406,histai_1552_slide_H&E_0,,
407,histai_0741_slide_H&E_0,,
408,histai_0691_slide_H&E_0,,
409,110704-1,,
410,histai_1091_slide_H&E_0,,
411,histai_0924_slide_H&E_0,,
412,142541-2,,
413,histai_0976_slide_H&E_0,,
414,histai_1532_slide_H&E_0,,
415,histai_0931_slide_H&E_0,,
416,histai_1198_slide_H&E_0,,
417,histai_1179_slide_H&E_0,,
418,histai_0773_slide_H&E_0,,
419,histai_1421_slide_H&E_0,,
420,108129-1,,
421,histai_1004_slide_H&E_0,,
422,histai_0342_slide_H&E_0,,
423,histai_1107_slide_H&E_0,,
424,histai_0176_slide_H&E_0,,
425,histai_0678_slide_H&E_0,,
426,histai_1507_slide_H&E_0,,
427,histai_0565_slide_H&E_0,,
428,histai_0620_slide_H&E_0,,
429,142887-1,,
430,histai_0100_slide_H&E_0,,
431,histai_0676_slide_H&E_0,,
432,histai_0670_slide_H&E_0,,
433,histai_0520_slide_H&E_0,,
434,histai_1261_slide_H&E_0,,
435,histai_1017_slide_H&E_0,,
436,histai_1498_slide_H&E_0,,
437,histai_1189_slide_H&E_0,,
438,histai_0871_slide_H&E_0,,
439,histai_1363_slide_H&E_0,,
440,OT_1814_AP_494_49827_MxBr_58_BR0300,,
441,AP_494_OT_1808_49827_MxBr_58_HE,,
442,histai_1308_slide_H&E_0,,
443,histai_0175_slide_H&E_0,,
444,histai_1414_slide_H&E_0,,
445,histai_0420_slide_H&E_0,,
446,histai_1450_slide_H&E_0,,
447,histai_1058_slide_H&E_0,,
448,histai_1525_slide_H&E_0,,
449,histai_1240_slide_H&E_0,,
450,histai_0296_slide_H&E_0,,
451,histai_1412_slide_H&E_0,,
452,histai_1471_slide_H&E_0,,
453,histai_0365_slide_H&E_0,,
454,histai_1473_slide_H&E_0,,
455,histai_0711_slide_H&E_0,,
456,131309,,
457,histai_1130_slide_H&E_0,,
458,histai_1145_slide_H&E_0,,
459,histai_0872_slide_H&E_0,,
460,histai_1461_slide_H&E_0,,
461,histai_1248_slide_H&E_0,,
462,126504,,
463,AP473_OT1760_1199_1_1-6_MxBr_02_HE,,
464,134888-3,,
465,133677-2,,
466,141419,,
467,AP_494_OT_1808_14-2443_MxBr_84_HE_Br0326,,
468,AP_494_OT_1808_14-2443_MxBr_84_HE,,
469,107047,,
470,124806-1,,
471,124729,,
472,124729_2,,
473,B25-150401,,
474,116425-1,,
475,150986-2,,
476,149567-2,,
477,136829-2,,
478,AP656_OT2122_Br0247_HE,,
479,AP473_OT1760_14143_MxBr_31_HE,,
480,164001,,
481,OT_1788_AP_487_12054-A_MxBr_03_HE,,
482,127633,,
483,150986-3,,
484,102737-2,,
485,OT_1788_AP_487_13132_MxBr_15_HE,,
486,137536,,
487,AP_494_OT_1808_14-2524_MxBr_87_HE,,
488,132844,,
489,TCGA-D8-A1JU-01Z-00-DX1.355D93B4-E69E-417C-B3D1-3E1AAF1E02FE,,
490,TCGA-AR-A24L-01Z-00-DX1.218A0AE1-D070-4A16-A277-31185F10724D,,
491,TCGA-E2-A15L-01Z-00-DX1.626032DC-D396-48E7-B888-DFEBCF7102FF,,
492,TCGA-E2-A10B-01Z-00-DX1.148CFC4B-EE65-4A7E-918F-10C72F37CB0F,,
493,TCGA-E2-A159-01Z-00-DX1.C8DC3356-CAE9-4E7A-AEFF-ABB4BE38192B,,
494,TCGA-E9-A1R2-01Z-00-DX1.5529C856-4F4F-4F17-94A2-5CEF94A940EB,,
495,TCGA-GM-A2DI-01Z-00-DX1.5E9715EA-9D2B-49D0-8F1D-972CF24B1960,,
496,TCGA-EW-A1J3-01Z-00-DX1.F736F6F4-0859-439A-A417-98B520C8D65A,,
497,TCGA-BH-A18S-01Z-00-DX1.B36FC684-0010-4ABB-9E25-303C8DF1C4E2,,
498,TCGA-AR-A5QN-01Z-00-DX1.BF92AA24-3D44-4FFA-BCC0-CDB934EC3BBC,,
499,120063,,
500,TCGA-A2-A04Q-01Z-00-DX1.DF7ED6B6-7701-486D-9007-F26B6F0682C4,,
501,TCGA-A2-A04R-01Z-00-DX1.BE3661A3-A2A0-4248-B7D5-D8986E529B6C,,
502,TCGA-AO-A12A-01Z-00-DX1.4E9609A7-9AAD-40A8-8344-8369DF998006,,
503,147844,,
504,TCGA-AO-A03U-01Z-00-DX1.AE2B55F3-8BA1-4546-82B7-4D2292BE1C78,,
505,TCGA-E2-A156-01Z-00-DX1.CEF32B4D-A676-4230-992D-45A046E4043A,,
506,TCGA-S3-AA15-01Z-00-DX2.915A4F90-25CB-4535-99C7-D0D0CFC90412,,
507,TCGA-A2-A0YG-01Z-00-DX1.89A39319-F880-47DE-B311-DA1F6A64B6F3,,
508,TCGA-A7-A0CE-01Z-00-DX1.E67322FB-ED25-4B85-B3B0-2B8BD277BB4A,,
509,TCGA-B6-A0IK-01Z-00-DX1.1640DB44-4AC0-4A34-9E21-4673C4289A99,,
510,TCGA-3C-AALI-01Z-00-DX1.F6E9A5DF-D8FB-45CF-B4BD-C6B76294C291,,
511,TCGA-LL-A440-01Z-00-DX1.6E031FD6-236C-49FA-B920-4CB120C59037,,
512,TCGA-LL-A441-01Z-00-DX1.33B13078-BB14-4C42-88A6-7460AD2BCD00,,
513,TCGA-LL-A73Z-01Z-00-DX1.C010142E-29C0-411D-9E0E-4B7D8A4C09BF,,
514,TCGA-AO-A12H-01Z-00-DX1.C6CCBD9D-FB41-4F6C-84FB-A43E0A77E696,,
515,TCGA-BH-A0DG-01Z-00-DX1.D3C4F57F-608F-46AA-A978-B558117C9DFB,,
516,TCGA-EW-A1OV-01Z-00-DX1.93698123-5B34-4163-848B-2D75A5F7B001,,
517,TCGA-E2-A10C-01Z-00-DX1.29A2B20B-29C6-4491-ADAB-0584C772EF25,,
518,TCGA-A2-A04W-01Z-00-DX1.F7E7B945-2ADC-4741-8FCE-ACEA657DB9C7,,
519,TCGA-BH-A1FR-01Z-00-DX1.03E51FCD-DDF2-4924-827D-85A02280C9C7,,
520,TCGA-AR-A0TZ-01Z-00-DX1.2D58BE38-03F6-4310-8E06-F1A523FB0904,,
521,TCGA-AR-A0U3-01Z-00-DX1.9BB87F9D-459F-4A18-B591-29822EA5AE18,,
522,TCGA-BH-A0E6-01Z-00-DX1.44DFEFB4-FA05-4246-8D6B-55BA8C3275DB,,
523,TCGA-LL-A6FR-01Z-00-DX1.107010FD-8EDD-406D-B4DE-DEC9E85576FF,,
524,TCGA-E2-A14X-01Z-00-DX1.24ADDA43-F127-4A6B-9AAD-2FAD982A853D,,
525,TCGA-A8-A07P-01Z-00-DX1.2C7C75EF-EEE2-4A42-994C-A1A40850C87A,,
526,TCGA-A2-A3XW-01Z-00-DX1.45F5F36F-5503-4A38-AF37-E526915A8DBE,,
527,TCGA-BH-A0EI-01Z-00-DX1.929E126A-C9F8-4240-BF00-B6C4A57B7FF6,,
528,TCGA-E2-A1IN-01Z-00-DX1.F63F004F-847D-41B0-BAEF-3189D4965838,,
529,TCGA-D8-A1XB-01Z-00-DX1.DA8E2FA4-DBBA-4157-8052-B90FB3BB58F1,,
530,TCGA-D8-A1XV-01Z-00-DX2.D1988E01-5FDC-4F50-8183-F0CCE74D0CB2,,
531,TCGA-A8-A09D-01Z-00-DX1.66312A8A-88BA-4B58-96DF-1A7AC39F9E4A,,
532,TCGA-A8-A09R-01Z-00-DX1.392580F3-0CE5-4EDB-91CF-814AAD0DB649,,
533,TCGA-AQ-A0Y5-01Z-00-DX1.f68f5b49-30fa-4fb6-bec6-5da9f6809d02,,
534,TCGA-AR-A24Z-01Z-00-DX1.C88AFF18-A8E4-426A-BEA3-70566DE39C46,,
535,TCGA-BH-A18L-01Z-00-DX1.01D6E3EF-6857-4CC6-BEA1-0BBC1A0B728F,,
536,TCGA-BH-A0BO-01Z-00-DX1.1A704471-FEB3-40F9-9838-3E347A18285F,,
537,TCGA-EW-A1PD-01Z-00-DX1.6F6A0122-A50B-4D00-9A3F-7A2502D44E38,,
538,TCGA-A8-A06U-01Z-00-DX1.56070AB9-A73E-44B8-8051-D93E8F881BBE,,
539,TCGA-W8-A86G-01Z-00-DX2.DEC2CC1C-3662-43C6-A5CB-EC94B343FA3D,,
540,TCGA-AR-A1AP-01Z-00-DX1.F163EED5-0385-41AA-BA35-54E4910CD99E,,
541,TCGA-A2-A0EU-01Z-00-DX1.13335BEB-63D4-469B-A389-8A079A096129,,
542,TCGA-EW-A1PE-01Z-00-DX1.8EF56824-0B37-4AD1-AF3E-7988FCBEF773,,
543,TCGA-BH-A0W5-01Z-00-DX1.84EA3913-667B-4694-A0F0-E629CAC615C8,,
544,TCGA-OL-A5RU-01Z-00-DX1.A48CAF2D-9310-4611-B27D-400F3A324607,,
545,TCGA-OK-A5Q2-01Z-00-DX2.C828A160-87DF-4625-A8C5-2057F61D54F4,,
546,TCGA-B6-A0RT-01Z-00-DX1.6C2BA663-D61B-404B-B62C-B81747B6A3AC,,
547,133677,,
548,TCGA-A8-A06Y-01Z-00-DX1.3BC58446-524E-43F3-AAE6-FBC4AA543E66,,
549,TCGA-AO-A0JF-01Z-00-DX1.3277D13C-F257-4D4C-AB5C-BEBA2E1A63D8,,
550,TCGA-D8-A1JG-01Z-00-DX1.BA6D5CC7-3A9B-4D17-A86A-B159D345A216,,
551,TCGA-S3-AA0Z-01Z-00-DX1.4D96156A-4067-41F2-90B8-41EF7ED794CF,,
552,TCGA-A1-A0SE-01Z-00-DX1.04B09232-C6C4-46EF-AA2C-41D078D0A80A,,
553,TCGA-B6-A1KI-01Z-00-DX1.EFAA08A8-02EC-4A9B-AC6B-79BF2DC5A2AA,,
554,TCGA-B6-A0WY-01Z-00-DX1.FA103E02-3BDC-47DC-BA6E-59FCC58866D1,,
555,TCGA-E2-A15P-01Z-00-DX1.4C7F95DC-B319-4A78-8F34-8CB9166EA6A8,,
556,TCGA-A8-A07R-01Z-00-DX1.D716752E-86AF-468B-A905-A7894B978F22,,
557,TCGA-BH-A0EB-01Z-00-DX1.70D7BBA0-214D-4D1A-933C-7CFCDA5416A3,,
558,TCGA-A8-A09A-01Z-00-DX1.78773A6C-BA8A-46BE-AC2A-9C6FDAB45622,,
559,TCGA-E2-A9RU-01Z-00-DX1.A06BE284-B9DC-4B45-A202-A9D027AEEDD9,,
560,TCGA-E2-A158-01Z-00-DX1.994C60FE-E651-4224-95E7-4669834F2338,,
561,TCGA-A7-A0DB-01Z-00-DX2.6C6A5F9C-294F-4A86-A0F1-B68D4729B535,,
562,TCGA-BH-A1FJ-01Z-00-DX1.BCED4CEF-2B33-45BA-ABC7-29BEE818F4A3,,
563,TCGA-EW-A1P1-01Z-00-DX1.4B670029-4B3B-4D76-8EA4-F4F29EEF9E37,,
564,TCGA-A2-A4S3-01Z-00-DX1.50699E65-E536-4C9B-93A7-4C9894624A29,,
565,TCGA-D8-A1XD-01Z-00-DX1.E500D561-1F49-4F08-99AE-E8345F21B406,,
566,TCGA-BH-A18I-01Z-00-DX1.EE699DE3-EBF4-4AB4-8319-9911F027FA18,,
567,TCGA-A2-A0ET-01Z-00-DX1.41E86BB9-EA52-4615-94E7-0F09DDB094F4,,
568,TCGA-D8-A1Y0-01Z-00-DX2.7C25E941-12A6-46CE-B1A5-488D08E35684,,
569,TCGA-A8-A09T-01Z-00-DX1.4183BBA4-AF11-4602-9EC2-35083C34A393,,
570,TCGA-A7-A0CG-01Z-00-DX2.81138E90-373A-4C12-B9CA-6EEF5F84A5B5,,
571,TCGA-E2-A576-01Z-00-DX1.2E045763-7EB0-48F5-8C47-E4B84287D739,,
572,TCGA-A7-A26F-01Z-00-DX1.7ADE881D-325D-48ED-BA2D-30F589CA8EF2,,
573,142887-2,,
574,TCGA-A8-A097-01Z-00-DX1.4D06990E-E759-40F0-9106-59408CF350E5,,
575,TCGA-D8-A13Z-01Z-00-DX1.517140BB-D34C-42F8-952C-340EF16D382F,,
576,TCGA-AC-A5XU-01Z-00-DX1.1AEEFAAF-0906-4086-8022-13B689FAB9F5,,
577,TCGA-B6-A0I5-01Z-00-DX1.47A30509-4BA0-4BA5-AD9B-F2C2DB701159,,
578,128423,,
579,TCGA-D8-A1JD-01Z-00-DX2.C6A7667E-25C9-48BD-A4E7-F4BB740FE589,,
580,TCGA-E2-A109-01Z-00-DX1.FCF5E9FC-F9FE-4F5F-96DD-5628E2609BEF,,
581,TCGA-AO-A03T-01Z-00-DX1.8B75E203-6DC8-4AC9-A256-6FCB818DA0DD,,
582,TCGA-A2-A3XV-01Z-00-DX1.4B58B7CD-B3F6-4C31-863F-924D291EF17C,,
583,TCGA-B6-A0IQ-01Z-00-DX1.662EA039-825E-41FF-91D6-021EB0E099BD,,
584,TCGA-D8-A1XV-01Z-00-DX1.D0D78B02-2A0D-4107-8083-D2FE1D3F1207,,
585,TCGA-BH-A0B8-01Z-00-DX1.380ABAE9-EA83-4E9B-BFB2-6476A86C1ADD,,
586,TCGA-BH-A0GZ-01Z-00-DX1.9AD4F493-A0A9-499D-B667-B33333FC1A51,,
587,TCGA-AO-A0JE-01Z-00-DX1.82D33053-E305-47D8-9B02-B55511EBB06D,,
588,TCGA-LL-A7T0-01Z-00-DX1.B03BBA63-ACF4-4BCA-9F2B-F631F0C6A25C,,
589,TCGA-A8-A084-01Z-00-DX1.2B52D1B8-5AD4-4BD6-ADF7-9D65B8EE2621,,
590,TCGA-A2-A0YF-01Z-00-DX1.6166E995-0669-43D6-B9C7-FE39BCE529CF,,
591,TCGA-BH-A0W4-01Z-00-DX1.23E017DC-15CB-4838-AC91-CFB11B932AB0,,
592,TCGA-BH-A18T-01Z-00-DX1.90123A74-F631-4538-AB2E-4076486ADF88,,
593,TCGA-A8-A094-01Z-00-DX1.6750B72A-FEC7-49FA-8520-FCF101CA59AC,,
594,TCGA-AO-A0J4-01Z-00-DX1.2EFC978E-8DF5-4254-9598-C0910B17C5C8,,
595,TCGA-A8-A07W-01Z-00-DX1.5970CF33-D675-4AF4-800F-7182AA1A44A6,,
596,TCGA-EW-A2FW-01Z-00-DX1.4F948681-81F3-46C5-A4E8-FDE8A4116F7A,,
597,TCGA-S3-AA12-01Z-00-DX2.4F0A4F18-41C7-4497-A7B8-5DCE610E08AD,,
598,TCGA-AR-A0U2-01Z-00-DX1.03E2ADD9-F20F-44DA-93D1-D10BBD3844A5,,
599,TCGA-BH-A0HF-01Z-00-DX1.1EB2F7CE-54F4-4E41-A3CF-78209770B7CE,,
600,TCGA-E2-A1IO-01Z-00-DX1.C812D02F-3B40-496B-9EF5-7F68ADE64962,,
601,TCGA-BH-A0DX-01Z-00-DX1.45C27E71-9A0A-400E-93A9-5CE7780F3C5E,,
602,TCGA-A7-A26J-01Z-00-DX1.86A92FBD-F346-4206-A1BE-0CBA1596135F,,
603,TCGA-D8-A3Z6-01Z-00-DX1.4076A770-5901-4325-85C3-AF7B192272F5,,
604,TCGA-PE-A5DC-01Z-00-DX1.8E6953AD-C14A-43F5-B062-E31AB13C7BDF,,
605,TCGA-A2-A3XS-01Z-00-DX1.867925C0-91D8-40A0-9FEA-25A635AC31E7,,
