,train,val,test
153,TCGA-A2-A0YH-01Z-00-DX1.FBA5E711-8275-45B3-BC20-5A786EE23548,TCGA-D8-A1XT-01Z-00-DX1.9E4DEEEB-AB0A-45F6-A69B-65B3E6F22D46,TCGA-D8-A1XZ-01Z-00-DX1.8E51A61D-B01C-4A52-8F5D-44D2ABCA46FC
154,149973,TCGA-B6-A0I5-01Z-00-DX1.47A30509-4BA0-4BA5-AD9B-F2C2DB701159,histai_1650_slide_H&E_0
155,TCGA-S3-AA15-01Z-00-DX1.A2456A4A-E6E8-4429-8F09-B997AA497BB0,TCGA-AR-A24H-01Z-00-DX1.5CFC7E16-3F38-4531-968C-A4E4C9D00659,TCGA-D8-A1XR-01Z-00-DX2.A103FB8B-4397-4DD4-8587-90A736407484
156,TCGA-A8-A099-01Z-00-DX1.B19C28B5-FEBC-49B4-A60E-E6B85BB00DD7,TCGA-AN-A0XL-01Z-00-DX1.E90AA056-51DC-4A6B-96EB-A0B707496912,TCGA-AC-A2FE-01Z-00-DX1.C036AE58-3C0D-4DBF-B658-296D03FD6701
157,TCGA-LL-A5YM-01Z-00-DX1.2B8904A9-6A45-4FFD-AF15-EB81773E5B79,histai_0644_slide_H&E_0,TCGA-A2-A4RX-01Z-00-DX1.E2C96C9D-5023-4F41-8CC8-24C6E015B252
158,TCGA-A8-A09I-01Z-00-DX1.B738E479-8766-4766-B012-B32AC2F27533,histai_1275_slide_H&E_0,145819
159,TCGA-AN-A0AJ-01Z-00-DX1.74EE47B0-FE27-44CF-9355-C738DE1BD017,histai_1292_slide_H&E_0,histai_0269_slide_H&E_0
160,TCGA-A2-A0EN-01Z-00-DX1.F43A5D17-9267-4963-993A-93AC91BDC031,histai_1227_slide_H&E_0,histai_0958_slide_H&E_0
161,TCGA-AC-A3YI-01Z-00-DX1.321C0A32-ABF9-48ED-8071-C6B1774E9F7B,histai_0486_slide_H&E_0,TCGA-D8-A73X-01Z-00-DX2.1ABCCE71-A70C-48C3-924E-2C8F5F71E269
162,116781,histai_0251_slide_H&E_0,histai_1210_slide_H&E_0
163,TCGA-LL-A7SZ-01Z-00-DX1.4DAF6421-6A1D-41C8-BFD6-859FE10CB8CC,histai_1436_slide_H&E_0,histai_0562_slide_H&E_0
164,TCGA-BH-A0DE-01Z-00-DX1.64A0340A-8146-48E8-AAF7-4035988B9152,164001,histai_0846_slide_H&E_0
165,TCGA-E9-A1NC-01Z-00-DX1.20edf036-8ba6-4187-a74c-124fc39f5aa1,TCGA-AN-A0XU-01Z-00-DX1.6B0DD0FF-A20D-4BA2-8D48-FC357BA5313F,129498
166,TCGA-D8-A1JC-01Z-00-DX2.854ABF5D-40F1-48AE-802F-97D75497F1FD,histai_1001_slide_H&E_0,160814
167,TCGA-BH-A0HB-01Z-00-DX1.F90F7139-B804-4548-9FAF-9B475BF225EB,TCGA-E2-A1LL-01Z-00-DX1.D1AA1613-902C-4579-9612-48A76042B0AE,124261-1_2
168,TCGA-A2-A0CX-01Z-00-DX1.F07C75AB-E568-45CB-B497-37C712490393,155793-2,124261-1
169,TCGA-A8-A08J-01Z-00-DX1.4607286A-033B-4C44-8306-50DB9C596166,102467,histai_1668_slide_H&E_0
170,TCGA-AR-A24X-01Z-00-DX1.304BF142-B01A-4AE9-B98C-FB3DE3BEAE57,histai_1222_slide_H&E_0,133677
171,TCGA-A7-A13G-01Z-00-DX1.C258C545-8C1F-41D4-846F-962A746CBDFB,histai_0943_slide_H&E_0,TCGA-AC-A23C-01Z-00-DX1.0E67C785-83D3-49AF-B600-FB5B909AE6ED
172,112003-1,TCGA-BH-A1FU-01Z-00-DX1.3D195750-8C9E-48C6-92EC-44AC6AB56267,histai_0680_slide_H&E_0
173,TCGA-A7-A0CG-01Z-00-DX1.D77019C2-96B1-4EF5-A61E-5F2D5B8D9852,TCGA-A2-A0SU-01Z-00-DX1.22420EE2-4FEB-42F3-9547-4739F0F73D50,histai_1564_slide_H&E_0
174,TCGA-A7-A425-01Z-00-DX1.812A94B1-0403-4298-A6C5-F71AFD3A9995,histai_1527_slide_H&E_0,B25-150401
175,TCGA-A7-A4SC-01Z-00-DX1.171E89D2-2D64-4C3F-A42C-B1167654858B,histai_1079_slide_H&E_0,histai_0882_slide_H&E_0
176,TCGA-D8-A1XM-01Z-00-DX1.5F6A140E-5D20-45F6-B76F-0F98AB27AD08,histai_1096_slide_H&E_0,histai_0258_slide_H&E_0
177,130256,histai_0661_slide_H&E_0,histai_1606_slide_H&E_0
178,TCGA-E2-A1IF-01Z-00-DX1.51F5B0AC-E4D6-439D-8168-34934471FA06,TCGA-AO-A03P-01Z-00-DX1.D34DA321-D8E3-4D68-BCE2-4A8B72B3D0AE,TCGA-BH-A0BC-01Z-00-DX1.7A91831D-9625-49FC-B783-C633F80F898C
179,TCGA-MS-A51U-01Z-00-DX1.490DE85A-ECE5-4E2A-9657-841BE6FFCCA0,histai_0330_slide_H&E_0,TCGA-E2-A10F-01Z-00-DX1.18F9324C-A38F-478E-95DF-B8E172D0DD07
180,TCGA-A8-A07C-01Z-00-DX1.1F069BCA-D2B3-49CF-81FD-9EBA49A3439F,histai_1165_slide_H&E_0,histai_0527_slide_H&E_0
181,TCGA-E9-A1N5-01Z-00-DX1.94DE7B4B-3798-4CC2-8A64-77796A58821A,TCGA-D8-A1X6-01Z-00-DX1.ABF237D4-708C-46A5-AEF8-58712E5DCC04,histai_0324_slide_H&E_0
182,TCGA-A7-A0CH-01Z-00-DX1.48ADDD0B-527A-404C-B794-7D7D35BF861F,TCGA-E2-A14W-01Z-00-DX1.2AF665A9-F582-4C41-B2B8-1982648CDEC7,TCGA-AR-A2LR-01Z-00-DX1.C686A7D6-0361-49EE-B6CA-672B3086243C
183,TCGA-D8-A1JJ-01Z-00-DX1.a986b48f-b295-4d7a-b778-ce829cdf9c38,TCGA-AC-A3W7-01Z-00-DX1.189BB448-ECBA-4042-8A35-4B787271E8FE,histai_0505_slide_H&E_0
184,TCGA-BH-A0AZ-01Z-00-DX1.E20051E8-DEEF-48E5-B519-40777DDBC96B,histai_0753_slide_H&E_0,TCGA-A2-A04U-01Z-00-DX1.06D17357-46A8-4DC3-A22B-2F4EB6EE3F79
185,TCGA-D8-A3Z5-01Z-00-DX2.6196B9FF-F09E-4D44-873D-E53BFB2BF4E1,TCGA-D8-A1X8-01Z-00-DX1.DDA3866E-C7CC-4650-BE2B-5C9A98A2D531,TCGA-BH-A18L-01Z-00-DX1.01D6E3EF-6857-4CC6-BEA1-0BBC1A0B728F
186,TCGA-EW-A6SB-01Z-00-DX1.D56E1922-01A9-4AEE-AB95-D69447DD13EE,128323,histai_0270_slide_H&E_0
187,TCGA-D8-A1JF-01Z-00-DX1.224EDA43-F822-4A88-814A-BA7D4C60F8CC,histai_0449_slide_H&E_0,histai_1033_slide_H&E_0
188,TCGA-B6-A0RS-01Z-00-DX1.F72B766D-FC49-4876-A93D-D88B05702267,histai_0913_slide_H&E_0,histai_1428_slide_H&E_0
189,TCGA-EW-A1OW-01Z-00-DX1.97888686-EBB6-4B13-AB5D-452F475E865B,130148,histai_0446_slide_H&E_0
190,TCGA-PL-A8LZ-01A-01-DX1.B9F233EE-06DD-4C14-A392-D2937C7C0868,TCGA-B6-A0RU-01Z-00-DX1.4977531C-6003-4DA6-9925-30E2DA62C076,histai_0336_slide_H&E_0
191,107072-3,histai_0400_slide_H&E_0,histai_0986_slide_H&E_0
192,TCGA-AN-A0XT-01Z-00-DX1.882AF4CE-62A1-4808-9B4B-780066E5E602,TCGA-E2-A1BD-01Z-00-DX1.A2AFF7AD-ED47-43E4-87FE-62882BAEB8DA,histai_1263_slide_H&E_0
193,TCGA-GM-A2DA-01Z-00-DX1.6E409F88-F654-48C8-A753-BB054037BE16,histai_0856_slide_H&E_0,histai_0901_slide_H&E_0
194,TCGA-E2-A1B4-01Z-00-DX1.E585C4FB-0D3E-4160-8192-53A329648F5C,106583,TCGA-OL-A66P-01Z-00-DX1.5ADD0D6D-37C6-4BC9-8C2B-64DB18BE99B3
195,TCGA-GI-A2C9-01Z-00-DX1.90181423-51ED-41FE-9B8F-973A67793D4F,histai_0792_slide_H&E_0,TCGA-A2-A3Y0-01Z-00-DX1.A1EDDF82-FFAA-44A4-A749-7FB6F8133CC0
196,TCGA-B6-A0IJ-01Z-00-DX1.BF2E062F-06DA-4CA8-86C4-36674C035CAA,histai_1301_slide_H&E_0,120059
197,134057-2,histai_1532_slide_H&E_0,histai_0907_slide_H&E_0
198,TCGA-AO-A12C-01Z-00-DX1.F4105027-FA10-48AF-BA8F-C7A0181C4A1D,TCGA-AR-A1AX-01Z-00-DX1.2389D54F-545E-499E-B392-DD731834460A,histai_0922_slide_H&E_0
199,TCGA-AN-A03Y-01Z-00-DX1.074C48E5-ED69-40AE-8709-444898122BF4,157821,TCGA-E2-A1LG-01Z-00-DX1.8ff0fdd8-e5d5-4ff8-8707-4a760aaa5d36
200,TCGA-D8-A1XS-01Z-00-DX1.E5C78E5A-947C-499D-9E95-619FEEC63E69,histai_0513_slide_H&E_0,TCGA-E9-A3X8-01Z-00-DX1.D1532F80-F5F8-47AF-8A1B-B59E345F5D70
201,TCGA-B6-A0IG-01Z-00-DX1.4238CB6E-0561-49FD-9C49-9B8AEAFC4618,histai_0575_slide_H&E_0,TCGA-E2-A1LH-01Z-00-DX1.F85384B7-1EBF-4F57-A45B-4A668B68E535
202,TCGA-PL-A8LV-01A-02-DX2.346FF42B-2363-4B37-8884-12D5F841842C,histai_1203_slide_H&E_0,histai_1089_slide_H&E_0
203,TCGA-AN-A0FV-01Z-00-DX1.C0D02946-FCDA-472D-895D-7ACF5C96B264,TCGA-AC-A3QP-01Z-00-DX1.4B97E53E-1069-40C5-A062-C988663B37DD,histai_1611_slide_H&E_0
204,TCGA-EW-A423-01Z-00-DX1.31502D62-9C83-4A9C-9682-05A185486EAA,histai_1438_slide_H&E_0,TCGA-AR-A256-01Z-00-DX1.950D4546-4BF4-4380-9877-51D86A93D755
205,115888-1,OT_1814_AP_494_53678_MxBr_65,histai_1134_slide_H&E_0
206,126374,AP_500_OT_1831_Br0307.1_53678-I72_HE,129886
207,TCGA-E2-A2P6-01Z-00-DX1.9D8060AA-881F-49FF-AEF5-B40A3625A44A,AP_494_OT_1808_53678_MxBr_65_HE,129886_(2)
208,TCGA-GM-A4E0-01Z-00-DX1.55A5D765-AA35-4052-9185-6872B580F0F6,AP_500_OT_1831_Br0307-2_53678-CIB_HE,histai_0216_slide_H&E_0
209,TCGA-EW-A1J2-01Z-00-DX1.F1D8E593-2DF4-44C3-873D-FD3C910011E4,histai_0367_slide_H&E_0,histai_0692_slide_H&E_0
210,TCGA-A7-A6VX-01Z-00-DX1.F74DA243-C65A-4997-BCA0-F1C89675978C,histai_1114_slide_H&E_0,histai_0879_slide_H&E_0
211,TCGA-AO-A1KT-01Z-00-DX1.47878910-4359-4795-B0BB-FAC147C8D932,histai_0231_slide_H&E_0,histai_0614_slide_H&E_0
212,TCGA-D8-A27W-01Z-00-DX1.CE2D4FEA-284C-44AF-A70F-7956D91CCB29,TCGA-A2-A04T-01Z-00-DX1.71444266-BD56-4183-9603-C7AC20C9DA1E,histai_1208_slide_H&E_0
213,TCGA-AC-A3YJ-01Z-00-DX1.8E665F69-FD8C-419A-871F-3AEE2E5A3A60,128774-2,TCGA-GM-A3XG-01Z-00-DX1.68FFB600-8573-451F-8100-D11DB091F457
214,TCGA-AC-A2QH-01Z-00-DX1.00B8BFFF-F1E2-4F99-A969-8DD7EE4F8E0B,histai_0230_slide_H&E_0,histai_0253_slide_H&E_0
215,141426-2,OT_1788_AP_487_13255_MxBr_16_HE,TCGA-D8-A1Y0-01Z-00-DX2.7C25E941-12A6-46CE-B1A5-488D08E35684
216,TCGA-D8-A27P-01Z-00-DX1.EF426996-D0DC-4418-BEC4-F7CE3C82C869,TCGA-EW-A3E8-01Z-00-DX1.E185B2E4-3E16-4C66-90D7-FDB9A14BA00D,histai_1660_slide_H&E_0
217,TCGA-AR-A1AR-01Z-00-DX1.E7B7F6F0-9CC0-4D4F-8C9F-443A74D2BE40,histai_0969_slide_H&E_0,TCGA-E2-A14O-01Z-00-DX1.432DB252-35D4-4B02-B0A7-39BF85A38F89
218,TCGA-E9-A1N6-01Z-00-DX1.C0E8FFDC-2614-4DBF-B51E-4646A3919911,histai_1087_slide_H&E_0,TCGA-AC-A2B8-01Z-00-DX1.14F3A9B2-1382-436A-B53C-92FC8495AD48
219,TCGA-A2-A0CK-01Z-00-DX1.C3226BD1-11B0-4034-946A-BAB42958CE85,147341,histai_1541_slide_H&E_0
220,TCGA-D8-A1XC-01Z-00-DX1.E7494388-838B-4D35-9CA1-77017CBE77F2,histai_0960_slide_H&E_0,119414
221,TCGA-A8-A08O-01Z-00-DX1.BC87C01D-F081-41CA-939A-875C61588E88,119674,104512
222,AP_494_OT_1808_14-1441_MxBr_74_HE,histai_0727_slide_H&E_0,histai_1361_slide_H&E_0
223,TCGA-D8-A3Z6-01Z-00-DX2.19C6AA07-5D58-46CD-91D0-90DD5CC84022,histai_1673_slide_H&E_0,137877-1
224,TCGA-AR-A0TY-01Z-00-DX1.089EB6B4-9921-441D-84F3-C64C97AFC3B4,histai_0452_slide_H&E_0,histai_1194_slide_H&E_0
225,TCGA-OL-A66I-01Z-00-DX1.8CE9DCAB-98D3-4163-94AC-1557D86C1E25,TCGA-BH-A0AU-01Z-00-DX1.E852F218-B15C-4CF8-8FD0-F284043834C4,histai_0571_slide_H&E_0
226,TCGA-A8-A07I-01Z-00-DX1.37E7BB2E-8210-4216-B75F-0FD06D6C9AE3,histai_1534_slide_H&E_0,histai_1409_slide_H&E_0
227,TCGA-E9-A22H-01Z-00-DX1.0ee39fd1-b077-40ea-bd0d-8a3db474fdd5,TCGA-B6-A0WX-01Z-00-DX1.1C4F7BCC-8423-4941-9490-0F35038E1878,histai_0013_slide_H&E_0
228,128248,histai_0862_slide_H&E_0,147258
229,TCGA-EW-A1PC-01Z-00-DX1.45369705-AD49-419F-A0F0-EC51473BBAB9,TCGA-PL-A8LZ-01A-03-DX3.E5D16DBF-CABD-4C96-A794-5F27BC305055,histai_0375_slide_H&E_0
230,TCGA-BH-A18G-01Z-00-DX1.DB2B5819-CE83-4E07-BD03-2CD9CF2E246C,133698,135984
231,TCGA-AN-A0AR-01Z-00-DX1.0CF1267E-C61B-4928-875E-59032F838F07,histai_0354_slide_H&E_0,histai_1594_slide_H&E_0
232,TCGA-A7-A0DC-01Z-00-DX2.795FD529-D7C2-407D-9E8A-5DCE1EF49029,102732,histai_0598_slide_H&E_0
233,TCGA-E9-A22E-01Z-00-DX1.3d5b1ba6-466f-4852-b1fc-bc29ef3be9a2,histai_1071_slide_H&E_0,histai_1510_slide_H&E_0
234,TCGA-D8-A147-01Z-00-DX1.159094F2-BB78-4910-B7AE-3D7CAAB1DAD9,TCGA-E2-A10B-01Z-00-DX1.148CFC4B-EE65-4A7E-918F-10C72F37CB0F,TCGA-BH-A1FB-01Z-00-DX1.9D778D1A-07F6-450D-B7AA-0E17B4D0A88C
235,124261-2_2,TCGA-AN-A0XO-01Z-00-DX1.204E554E-B1A8-41AD-8E39-62484DF4E3CD,histai_1498_slide_H&E_0
236,124261-2,histai_1082_slide_H&E_0,TCGA-HN-A2OB-01Z-00-DX1.14F1FBFB-4540-43CE-9D79-5BC628640424
237,TCGA-A8-A08G-01Z-00-DX1.C3BB7FEC-91B7-4B45-8DFC-36CABCC0FD57,histai_0539_slide_H&E_0,TCGA-A7-A13G-01Z-00-DX2.72EF429E-75A7-4D1B-AFFC-8767CB213CDA
238,TCGA-EW-A1P7-01Z-00-DX1.97575C9F-C318-45A5-A4B7-1A902B93FA3F,histai_1302_slide_H&E_0,histai_1539_slide_H&E_0
239,TCGA-A2-A0YL-01Z-00-DX1.69A438C7-B1E0-4990-B1E6-586C551DC79C,115507,130150
240,TCGA-D8-A1X5-01Z-00-DX1.81B10B43-0D99-44D0-A245-D652041B8FEE,108152-1,TCGA-D8-A1XY-01Z-00-DX1.AC051FB4-1D51-449B-BF2D-9DDB4382414C
241,TCGA-AC-A6IW-01Z-00-DX1.C4514189-E64F-4603-8970-230FA2BB77FC,histai_0739_slide_H&E_0,histai_1669_slide_H&E_0
242,TCGA-A7-A3J1-01Z-00-DX1.92895B92-5F95-4EA3-9237-4CAF63CDE3FF,histai_0315_slide_H&E_0,histai_0524_slide_H&E_0
243,110704-2,histai_0409_slide_H&E_0,histai_0139_slide_H&E_0
244,TCGA-E9-A248-01Z-00-DX1.C991932F-39D4-4F2C-91C3-CE12B5BAEDB1,histai_1084_slide_H&E_0,TCGA-A2-A0EP-01Z-00-DX1.1180C406-5C18-4373-8621-1B7B70875113
245,TCGA-B6-A0RL-01Z-00-DX1.B5B6709B-5F38-4561-A0E7-C78F97B33F22,TCGA-AN-A0XW-01Z-00-DX1.811E11E7-FA67-46BB-9BC6-1FD0106B789D,102730
246,TCGA-A2-A0T4-01Z-00-DX1.AC61ED08-2E42-4D4A-BB81-746D3FEBB653,histai_1641_slide_H&E_0,109903-1
247,TCGA-E9-A1NI-01Z-00-DX1.AF90ACEF-EDED-40E6-955B-80ACC49778F9,TCGA-D8-A27W-01Z-00-DX2.4E0D2E4E-5662-4305-8FC2-C651CDDA4998,histai_1437_slide_H&E_0
248,TCGA-D8-A1Y2-01Z-00-DX2.A563ABFE-18DE-4D78-BB66-9CD18D3CBE3A,histai_0844_slide_H&E_0,histai_1278_slide_H&E_0
249,TCGA-D8-A1JI-01Z-00-DX1.9BDB647F-EEAB-4235-BE44-A3815A48CCE0,histai_0220_slide_H&E_0,histai_1138_slide_H&E_0
250,TCGA-E2-A1IK-01Z-00-DX1.25C554BB-AA90-4FF4-9D68-EEC899B8A27D,histai_0605_slide_H&E_0,124806-2
251,TCGA-BH-A1EN-01Z-00-DX1.F535657F-E2FA-4283-87AE-7DAB663B196B,histai_0319_slide_H&E_0,TCGA-D8-A146-01Z-00-DX1.D93FB315-E5D7-49BA-8380-38B16B70361B
252,TCGA-OL-A5RY-01Z-00-DX1.AE4E9D74-FC1C-4C1E-AE6D-5DF38899BBA6,TCGA-BH-A0EE-01Z-00-DX1.872EA586-25C8-4835-A138-152DFA1EBF30,histai_0821_slide_H&E_0
253,TCGA-A2-A0T0-01Z-00-DX1.51F904DA-A4B5-4451-8AEF-58E7EF7651DB,TCGA-BH-A1FG-01Z-00-DX1.DA665FB6-9DD9-4B18-A925-2EFD9BC4C43B,TCGA-AC-A5EI-01Z-00-DX1.A174D91A-730E-460C-AE73-46CA1E5B177B
254,TCGA-3C-AALJ-01Z-00-DX2.62DFE56B-B84C-40F9-9625-FCB55767B70D,TCGA-E2-A156-01Z-00-DX1.CEF32B4D-A676-4230-992D-45A046E4043A,histai_1662_slide_H&E_0
255,TCGA-AR-A252-01Z-00-DX1.2E7EE069-A0B8-489B-A2F0-3175FB58F468,TCGA-E2-A1IO-01Z-00-DX1.C812D02F-3B40-496B-9EF5-7F68ADE64962,147844
256,TCGA-AR-A254-01Z-00-DX1.EA5CD008-1106-41EC-998A-04EF08EEEC9D,TCGA-BH-A0B8-01Z-00-DX1.380ABAE9-EA83-4E9B-BFB2-6476A86C1ADD,TCGA-A2-A1FW-01Z-00-DX1.DC2BC5D7-E57B-444E-833F-9A1B6E11DE6D
257,TCGA-OL-A5RW-01Z-00-DX1.E16DE8EE-31AF-4EAF-A85F-DB3E3E2C3BFF,TCGA-D8-A1XF-01Z-00-DX1.8B9AB4A1-DEC5-4587-B022-3077CCD220F9,126751
258,TCGA-AN-A0FJ-01Z-00-DX1.97B60767-916E-4938-9D0B-E6C0FE1CB3FC,histai_0708_slide_H&E_0,TCGA-E2-A15J-01Z-00-DX1.BF7901D1-30B1-4A76-B0A5-E9B8B36EF4C9
259,TCGA-AR-A24S-01Z-00-DX1.317C3B19-0D0F-4315-AC2D-C741F09DD775,TCGA-AR-A0TS-01Z-00-DX1.2DB81A2E-16C1-4EE0-8175-65FA46768277,120061
260,127956,TCGA-D8-A1JK-01Z-00-DX1.3190C919-A403-460D-9F6C-D2AB5FD3FD05,TCGA-AR-A0U4-01Z-00-DX1.DE722DC5-859D-4866-ADCC-ED98EDBFB588
261,TCGA-AC-A23G-01Z-00-DX1.2F0326F7-6B77-4B3F-B4FA-59ADB785AA07,TCGA-AO-A12F-01Z-00-DX1.847C8E4F-3F37-4B1D-8E6E-ACD14391AD89,TCGA-A2-A0ES-01Z-00-DX1.5652EE30-48C1-4EC1-AD77-8C72DFCB9A97
262,histai_1318_slide_H&E_0,TCGA-E2-A14T-01Z-00-DX1.61B4C988-6D75-447B-A5F4-9DE92CEACC9F,121633-1
263,histai_1503_slide_H&E_0,TCGA-OK-A5Q2-01Z-00-DX1.0D169898-37C6-44CA-AC87-27887123AA6F,TCGA-A2-A0EU-01Z-00-DX1.13335BEB-63D4-469B-A389-8A079A096129
264,histai_1426_slide_H&E_0,143338,TCGA-BH-A1FM-01Z-00-DX1.860C5169-FE2B-43A6-A13D-E736374303DD
265,histai_1500_slide_H&E_0,TCGA-A7-A0DB-01Z-00-DX2.6C6A5F9C-294F-4A86-A0F1-B68D4729B535,TCGA-S3-AA12-01Z-00-DX2.4F0A4F18-41C7-4497-A7B8-5DCE610E08AD
266,histai_1112_slide_H&E_0,TCGA-B6-A0X4-01Z-00-DX1.4B7914DE-3436-4D69-9BC6-F6419D3CC518,108129-2
267,histai_0797_slide_H&E_0,histai_0785_slide_H&E_0,TCGA-AC-A62V-01Z-00-DX1.2D8994FD-58B8-43C1-B99D-AA964E7DFD60
268,histai_0883_slide_H&E_0,TCGA-BH-A42V-01Z-00-DX1.B6D78256-05D1-45FA-826A-1B8554D60B7D,TCGA-AO-A0J3-01Z-00-DX1.8F28BFC8-D37E-425F-A9E3-4C23F083237C
269,141014,TCGA-E2-A15O-01Z-00-DX1.4D0F3975-93EA-4DC2-AD0C-A76A24C3AE0C,TCGA-EW-A2FS-01Z-00-DX1.A01C9183-2AC8-456A-B5A6-85C5BB0361D8
270,histai_1556_slide_H&E_0,TCGA-BH-A1EO-01Z-00-DX1.0E624888-D7E4-48DF-B51A-9AD8F75A66B7,TCGA-BH-A0EB-01Z-00-DX1.70D7BBA0-214D-4D1A-933C-7CFCDA5416A3
271,histai_0272_slide_H&E_0,TCGA-BH-A1EW-01Z-00-DX1.A6A5F9C5-FB97-4DA3-A1EA-1F84BC006681,TCGA-AO-A0JM-01Z-00-DX1.94E75EFD-E5F5-4DF8-93A0-ED94CB4D203A
272,histai_0239_slide_H&E_0,136815,TCGA-BH-A0EI-01Z-00-DX1.929E126A-C9F8-4240-BF00-B6C4A57B7FF6
273,histai_0404_slide_H&E_0,TCGA-AR-A24W-01Z-00-DX1.0663B4A3-6475-4981-91F0-20D2C79CBF89,155957-1
274,histai_1108_slide_H&E_0,TCGA-AO-A1KQ-01Z-00-DX1.CAB7D9A5-7030-4A33-BE51-9B04D67A7676,histai_0578_slide_H&E_0
275,histai_0051_slide_H&E_0,histai_0794_slide_H&E_0,TCGA-A7-A26H-01Z-00-DX1.3344CFD3-5A19-4B01-BEB2-AB89F83FD53A
276,histai_1339_slide_H&E_0,105040,TCGA-D8-A1J9-01Z-00-DX1.F81FA9EF-8129-4E17-A9AD-2B850782CC18
277,histai_0377_slide_H&E_0,histai_1598_slide_H&E_0,TCGA-BH-A0H6-01Z-00-DX1.0CF7253A-B42C-4778-B1C6-17EC78A039ED
278,histai_1075_slide_H&E_0,154142,AP656_OT2122_Br0270_HE
279,histai_1462_slide_H&E_0,TCGA-EW-A1OZ-01Z-00-DX1.9639BB06-FF02-475F-A89D-773BE12721CC,155104
280,137484,TCGA-D8-A1J9-01Z-00-DX2.E1C59487-9563-4501-845F-2067A0C5C59B,TCGA-A7-A0DB-01Z-00-DX1.9CE855BC-0C37-43FB-8806-6625E176BE2E
281,histai_0705_slide_H&E_0,TCGA-BH-A0AY-01Z-00-DX1.A1153465-D9B3-4D83-BE85-F2524B071EE5,
282,histai_1415_slide_H&E_0,116417,
283,histai_0849_slide_H&E_0,,
284,histai_0238_slide_H&E_0,,
285,histai_0695_slide_H&E_0,,
286,histai_1218_slide_H&E_0,,
287,histai_0998_slide_H&E_0,,
288,109903-2,,
289,101907,,
290,histai_0303_slide_H&E_0,,
291,histai_0383_slide_H&E_0,,
292,histai_0639_slide_H&E_0,,
293,histai_1470_slide_H&E_0,,
294,histai_0130_slide_H&E_0,,
295,histai_1360_slide_H&E_0,,
296,histai_0228_slide_H&E_0,,
297,histai_1196_slide_H&E_0,,
298,130981-1,,
299,histai_1439_slide_H&E_0,,
300,histai_0843_slide_H&E_0,,
301,histai_0696_slide_H&E_0,,
302,histai_1417_slide_H&E_0,,
303,histai_0802_slide_H&E_0,,
304,histai_1122_slide_H&E_0,,
305,134057-1,,
306,histai_0208_slide_H&E_0,,
307,histai_0498_slide_H&E_0,,
308,histai_0559_slide_H&E_0,,
309,histai_0247_slide_H&E_0,,
310,histai_1322_slide_H&E_0,,
311,histai_0078_slide_H&E_0,,
312,histai_0369_slide_H&E_0,,
313,histai_0927_slide_H&E_0,,
314,110340,,
315,histai_0386_slide_H&E_0,,
316,histai_0542_slide_H&E_0,,
317,histai_0313_slide_H&E_0,,
318,histai_0759_slide_H&E_0,,
319,histai_1128_slide_H&E_0,,
320,histai_0307_slide_H&E_0,,
321,107272,,
322,histai_1262_slide_H&E_0,,
323,histai_1244_slide_H&E_0,,
324,histai_0890_slide_H&E_0,,
325,histai_0912_slide_H&E_0,,
326,histai_0147_slide_H&E_0,,
327,histai_1389_slide_H&E_0,,
328,histai_0044_slide_H&E_0,,
329,histai_0964_slide_H&E_0,,
330,histai_1505_slide_H&E_0,,
331,histai_0722_slide_H&E_0,,
332,histai_1654_slide_H&E_0,,
333,histai_0494_slide_H&E_0,,
334,histai_1643_slide_H&E_0,,
335,histai_1691_slide_H&E_0,,
336,histai_0566_slide_H&E_0,,
337,B25-151245,,
338,histai_1383_slide_H&E_0,,
339,histai_1511_slide_H&E_0,,
340,histai_0267_slide_H&E_0,,
341,histai_1380_slide_H&E_0,,
342,histai_0937_slide_H&E_0,,
343,histai_1479_slide_H&E_0,,
344,B25-150766,,
345,histai_0514_slide_H&E_0,,
346,histai_0517_slide_H&E_0,,
347,histai_0133_slide_H&E_0,,
348,histai_0325_slide_H&E_0,,
349,histai_0584_slide_H&E_0,,
350,histai_0973_slide_H&E_0,,
351,histai_0834_slide_H&E_0,,
352,histai_0246_slide_H&E_0,,
353,histai_0346_slide_H&E_0,,
354,histai_1155_slide_H&E_0,,
355,histai_0861_slide_H&E_0,,
356,histai_0949_slide_H&E_0,,
357,histai_1667_slide_H&E_0,,
358,histai_1144_slide_H&E_0,,
359,histai_1142_slide_H&E_0,,
360,histai_0827_slide_H&E_0,,
361,histai_1067_slide_H&E_0,,
362,histai_0067_slide_H&E_0,,
363,histai_1249_slide_H&E_0,,
364,histai_0191_slide_H&E_0,,
365,138974,,
366,histai_0236_slide_H&E_0,,
367,histai_0102_slide_H&E_0,,
368,histai_0818_slide_H&E_0,,
369,histai_1284_slide_H&E_0,,
370,histai_0256_slide_H&E_0,,
371,histai_0017_slide_H&E_0,,
372,histai_1377_slide_H&E_0,,
373,histai_0275_slide_H&E_0,,
374,histai_1078_slide_H&E_0,,
375,histai_0909_slide_H&E_0,,
376,145917,,
377,histai_0572_slide_H&E_0,,
378,histai_1311_slide_H&E_0,,
379,histai_1326_slide_H&E_0,,
380,histai_0538_slide_H&E_0,,
381,histai_0806_slide_H&E_0,,
382,histai_0647_slide_H&E_0,,
383,histai_0477_slide_H&E_0,,
384,histai_1496_slide_H&E_0,,
385,histai_0316_slide_H&E_0,,
386,histai_1432_slide_H&E_0,,
